year,record_type,number_scripts,npropname,ther_class,payer,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,total_scripts_filled,yearly_pct_change_cost_per_script,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_median,days_supply_mean,days_supply_stddev,quantity_median,quantity_mean,quantity_stddev,insurer_paid_median,insurer_paid_mean,insurer_paid_stddev,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_stddev,member_paid_sum,total_paid_median,total_paid_mean,total_paid_stddev,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown
2020,Drug,1092,GLYCOPYRROLATE-FORMOTEROL FUMARATE,Respiratory Agents,MEDICARE,226,480053.11,2124.12,439.6,12.85,37.55,1092,0.034,468,292,308,366,227,653,483,30.0,34.2,16.7,10.0,11.7,5.7,354.49,367.98,193.18,401840.44,40.0,71.29,105.61,77853.65,391.02,439.6,195.38,480053.11,0.0000844325672335,,,,,0.539377289377289,0.46062271062271,0.379120879120879,0.0686813186813186,0.229853479853479,0.322344322344322
2020,Drug,2737,CHOLESTYRAMINE,Cardiovascular Agents,COMMERCIAL,1085,297039.71,273.76,108.52,2.53,0.53,2737,0.061,463,575,577,669,891,415,403,30.0,42.8,25.9,90.0,201.9,201.7,64.73,81.98,88.46,224388.55,12.4,26.46,43.24,72429.68,81.22,108.52,89.41,297039.71,0.0000522438554467,0.0376324442820606,0.261965655827548,0.570697844355133,0.129704055535257,0.611618560467665,0.388381439532334,0.571063207891852,0.105224698575082,0.135915235659481,0.187796857873584
2020,Drug,69,MALATHION,Topical Products,COMMERCIAL,60,15340.0,255.66,222.31,23.6,3.58,69,0.055,979,594,445,241,540,1103,428,7.0,9.4,7.1,59.0,61.9,24.8,187.1,192.29,86.78,13268.17,18.0,30.02,53.32,2071.83,199.1,222.31,65.17,15340.0,2.6980256025e-6,,,,,0.768115942028985,0.231884057971014,,,,
2020,Drug,93089,ROSUVASTATIN CALCIUM,Cardiovascular Agents,COMMERCIAL,25885,2652316.64,102.46,28.49,0.4,0.4,93089,-0.559,125,826,917,1106,970,28,1236,90.0,70.8,28.0,90.0,71.1,32.6,5.19,17.64,35.78,1642885.42,5.4,10.83,18.7,1008625.68,16.49,28.49,40.99,2652316.64,0.0004664940156965,0.0005693476135741,0.070255347033484,0.762872090150286,0.166303215202655,0.378594678211174,0.621405321788825,0.61072736843236,0.129897195157322,0.101515753741043,0.157859682669273
2020,Drug,331,PRASUGREL HCL,Hematological Agents,MINNESOTA HEALTH CARE PROGRAMS,73,13474.01,184.57,40.7,1.09,1.09,331,-0.52,916,547,632,765,612,792,1105,30.0,37.2,20.0,30.0,37.3,20.0,18.51,38.74,46.85,12825.41,1.0,1.63,2.62,542.78,19.16,40.7,48.05,13474.01,2.3698320696e-6,0.0,0.066465256797583,0.933534743202416,0.0,0.299093655589123,0.700906344410876,0.549848942598187,0.102719033232628,0.141993957703927,0.205438066465256
2020,Drug,3429,DIPHENHYDRAMINE HCL,Respiratory Agents,MEDICARE,1053,33415.06,31.73,9.74,0.42,0.17,3429,0.038,929,1099,1143,1082,1112,446,467,23.0,22.7,20.1,30.0,56.0,53.6,2.76,8.63,32.93,29609.03,0.0,1.1,12.81,3805.44,2.89,9.74,40.23,33415.06,5.8770982653e-6,0.0,0.0936132983377077,0.104111986001749,0.802274715660542,0.714494021580635,0.285505978419364,0.565762613006707,0.0971128608923884,0.0982793817439486,0.238845144356955
2020,Drug,278,AZELASTINE HCL (OPHTH),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,110,5688.56,51.71,20.46,0.67,3.28,278,-0.024,1008,855,817,892,471,826,745,30.0,30.2,9.1,6.0,6.2,1.6,17.68,19.0,9.92,5284.14,0.0,0.8,1.55,222.95,19.21,20.46,9.52,5688.56,1.0005137237e-6,0.104316546762589,0.24820143884892,0.575539568345323,0.0719424460431654,0.622302158273381,0.377697841726618,0.766187050359712,0.0467625899280575,0.0755395683453237,0.111510791366906
2020,Drug,11360,RANITIDINE HCL,Gastrointestinal Products,MINNESOTA HEALTH CARE PROGRAMS,5749,181489.55,31.56,15.97,0.54,0.22,11360,0.453,483,970,893,942,976,201,41,30.0,29.4,6.5,60.0,70.9,85.0,8.52,14.59,38.14,165792.39,0.0,0.88,4.73,10060.67,10.88,15.97,38.66,181489.55,0.000031920694426,0.161355633802816,0.337588028169014,0.473679577464788,0.0273767605633802,0.622447183098591,0.377552816901408,0.633098591549295,0.0796654929577464,0.125968309859154,0.161267605633802
2020,Drug,47733,SULFAMETHOXAZOLE-TRIMETHOPRIM,Anti-Infective Agents,COMMERCIAL,32674,316004.93,9.67,6.62,0.37,0.19,47733,0.002,450,1223,1203,1120,1115,69,651,10.0,17.5,21.2,16.0,33.1,51.9,0.0,2.46,8.51,117795.23,2.32,4.15,6.73,198113.69,3.39,6.62,11.16,316004.93,0.0000555794909824,0.151404688580227,0.3595625667777,0.422642616219387,0.0663901284226845,0.62801416211007,0.371985837889929,0.622525296964364,0.139526114009176,0.0983805752833469,0.139568013743112
2020,Drug,376,SELEXIPAG,Cardiovascular Agents,MEDICARE,52,7133412.05,137181.0,18971.84,654.2,243.04,376,-0.04,73,4,13,12,78,866,803,30.0,29.0,5.1,60.0,78.0,48.1,18011.46,18191.67,6073.68,6840068.47,894.95,771.3,885.56,290008.97,18723.32,18971.84,6363.87,7133412.05,0.0012546367890761,,,,,0.752659574468085,0.247340425531914,,,,
2020,Drug,2895,FLUOROURACIL (TOPICAL),Topical Products,COMMERCIAL,2576,299639.9,116.31,103.5,4.33,2.51,2895,-0.096,462,783,588,554,598,405,979,21.0,23.8,12.1,40.0,41.2,12.4,63.64,68.69,56.77,198862.28,18.0,34.75,46.91,100622.46,91.29,103.5,50.36,299639.9,0.0000527011813393,0.038341968911917,0.0884283246977547,0.683937823834196,0.189291882556131,0.508117443868739,0.49188255613126,0.682210708117443,0.129188255613126,0.0867012089810017,0.101899827288428
2020,Drug,404,LINAGLIPTIN-METFORMIN HCL,Endocrine and Metabolic Drugs,COMMERCIAL,89,355071.19,3989.56,878.88,14.52,7.93,404,0.212,427,192,208,329,428,753,112,90.0,60.4,30.2,90.0,110.8,62.4,526.34,780.28,426.2,315236.3,60.0,98.57,185.21,39823.82,899.24,878.88,435.21,355071.19,0.0000624505320304,0.0,0.126237623762376,0.695544554455445,0.178217821782178,0.267326732673267,0.732673267326732,0.732673267326732,0.0569306930693069,0.0396039603960396,0.17079207920792
2020,Drug,7581,GEMFIBROZIL,Cardiovascular Agents,COMMERCIAL,2046,213205.54,104.2,28.12,0.4,0.21,7581,0.347,527,822,919,1102,1094,253,55,90.0,69.3,28.6,180.0,132.1,65.6,4.63,12.52,17.8,94963.77,12.0,15.58,16.48,118184.84,23.54,28.12,20.88,213205.54,0.0000374989573354,,,,,0.270280965571824,0.729719034428175,0.536208943411159,0.134019258672998,0.123070834982192,0.206700962933649
2020,Drug,1715,DISULFIRAM,Misc Psychotherapeutic/Neurolog,MINNESOTA HEALTH CARE PROGRAMS,597,133284.75,223.25,77.71,2.57,2.32,1715,0.19,542,510,499,572,508,500,184,30.0,30.2,11.4,30.0,33.4,19.2,64.39,76.19,54.62,130670.12,0.0,0.88,1.78,1520.7,64.59,77.71,55.16,133284.75,0.0000234423512339,,,,,0.488629737609329,0.51137026239067,0.719533527696793,0.102623906705539,0.0967930029154518,0.0810495626822157
2020,Drug,2489,MERCAPTOPURINE,Antineoplastic Agents,COMMERCIAL,518,229256.37,442.57,92.1,1.93,1.31,2489,-0.176,515,493,613,725,706,431,1089,30.0,47.6,28.1,60.0,70.1,52.4,46.27,67.64,80.5,168357.91,12.03,24.45,41.4,60862.22,62.74,92.1,85.28,229256.37,0.0000403220049418,0.193250301325833,0.361992768179991,0.415026114905584,0.0297308155885897,0.465247087183607,0.534752912816392,0.691442346323824,0.142627561269586,0.0795500200883889,0.0863800723182
2020,Drug,33673,DOXYCYCLINE (MONOHYDRATE),Anti-Infective Agents,MEDICARE,21822,782484.15,35.85,23.23,1.04,0.64,33673,0.084,369,1085,960,885,850,142,274,10.0,22.2,25.1,20.0,36.0,38.7,4.37,12.85,25.39,432891.11,6.43,10.34,16.1,348416.73,13.3,23.23,30.12,782484.15,0.00013762465908,0.0,0.0383096249220443,0.123036260505449,0.838654114572506,0.557360496540254,0.442639503459745,0.571644938080955,0.0955958780031479,0.142309862501113,0.190449321414783
2020,Drug,12261,CEFUROXIME AXETIL,Anti-Infective Agents,MEDICARE,9516,390039.19,40.98,31.81,3.25,1.71,12261,-0.097,516,1065,893,605,649,251,984,7.0,9.7,10.2,14.0,18.5,17.2,5.82,16.06,31.45,196912.17,9.51,15.71,19.59,192723.38,21.94,31.81,35.78,390039.19,0.0000686007640558,0.0,0.0275670826196884,0.110513008726857,0.861919908653454,0.643830030176983,0.356169969823016,0.542370116629964,0.117363999673762,0.12943479324688,0.210831090449392
2020,Drug,8336,CANAGLIFLOZIN,Endocrine and Metabolic Drugs,MEDICARE,1824,7610670.56,4172.51,912.98,17.15,16.86,8336,0.082,70,197,190,296,320,305,278,30.0,53.2,30.3,30.0,54.1,32.6,527.0,794.84,508.93,6625827.05,45.0,115.41,184.16,962058.52,554.77,912.98,568.74,7610670.56,0.0013385778372517,0.0,0.0128358925143953,0.139635316698656,0.847528790786948,0.403670825335892,0.596329174664107,0.607125719769673,0.107965451055662,0.0875719769673704,0.197336852207293
2020,Drug,1109,TERCONAZOLE VAGINAL,Genitourinary Products,COMMERCIAL,859,44101.39,51.34,39.76,4.65,1.2,1109,0.049,840,978,822,537,716,573,456,7.0,8.5,9.6,45.0,32.9,18.3,16.21,20.33,34.1,22552.32,12.0,19.41,22.01,21534.56,34.38,39.76,35.29,44101.39,7.7566283786e-6,0.018034265103697,0.690712353471596,0.27141568981064,0.0198376916140667,,,0.781785392245266,0.0829576194770063,0.0712353471596032,0.0640216411181244
2020,Drug,16,VERSABASE,Miscellaneous Products,MEDICARE,14,676.07,48.29,42.25,0.86,1.15,16,0.015,1241,1039,817,934,723,1270,572,45.0,49.0,22.2,32.5,36.5,11.8,0.0,0.0,0.0,0.0,43.8,42.25,12.44,676.07,43.8,42.25,12.44,676.07,1.189083552e-7,,,,,,,,,,
2020,Drug,504,DESLORATADINE,Respiratory Agents,COMMERCIAL,155,24951.52,160.97,49.5,0.74,0.68,504,-0.168,909,699,758,962,826,711,1077,90.0,66.1,29.5,90.0,71.8,46.8,19.27,29.35,36.56,14796.21,16.0,20.14,18.58,10151.02,43.8,49.5,36.04,24951.52,4.388516283e-6,0.0396825396825396,0.214285714285714,0.632936507936507,0.113095238095238,0.716269841269841,0.283730158730158,0.490079365079365,0.148809523809523,0.186507936507936,0.174603174603174
2020,Drug,8756,CHOLESTYRAMINE,Cardiovascular Agents,MEDICARE,2779,1051350.44,378.31,120.07,2.87,0.62,8756,0.012,333,576,560,628,864,294,591,30.0,41.7,24.6,64.5,193.4,224.1,66.84,84.18,88.25,737118.99,19.0,35.72,49.51,312785.18,92.97,120.07,93.58,1051350.44,0.0001849133249263,0.0,0.0180447693010507,0.0984467793513019,0.883508451347647,0.712882594792142,0.287117405207857,0.497944266788487,0.108725445408862,0.167085427135678,0.226244860666971
2020,Drug,271,SEVELAMER HCL,Gastrointestinal Products,MEDICARE,87,278885.26,3205.57,1029.09,34.73,5.66,271,-0.079,574,237,175,208,482,919,924,30.0,29.6,18.9,150.0,181.7,128.6,855.63,1001.62,763.11,271439.52,0.0,26.38,93.97,7149.45,880.51,1029.09,762.31,278885.26,0.0000490508195341,,,,,0.387453874538745,0.612546125461254,0.608856088560885,0.044280442804428,0.140221402214022,0.206642066420664
2020,Drug,53555,CEPHALEXIN,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,43987,927090.15,21.07,17.31,1.89,0.3,53555,-0.046,203,1044,870,637,901,74,794,7.0,9.1,5.5,28.0,56.8,78.0,5.98,16.24,53.9,870135.78,0.0,0.84,1.86,45042.46,7.06,17.31,53.77,927090.15,0.0001630582112497,0.30068154233965,0.450527495098496,0.241041919521986,0.0077490430398655,0.661749603211651,0.338250396788348,0.608253197647278,0.104696106806087,0.121781346279525,0.165269349267108
2020,Drug,16,GLUCAGON HCL,Endocrine and Metabolic Drugs,COMMERCIAL,14,5461.81,390.12,341.36,26.77,273.09,16,,1099,517,366,228,75,1278,,10.0,12.7,12.8,1.0,1.2,0.4,280.6,317.8,157.75,5084.8,0.0,23.56,66.91,377.01,283.27,341.36,132.29,5461.81,9.606325434e-7,,,,,,,,,,
2020,Drug,24,POTASSIUM & SODIUM PHOSPHATES,Nutritional Products,MEDICARE,11,596.5,54.22,24.85,1.01,0.4,24,,1249,1014,952,892,961,1250,,30.0,24.5,12.5,30.0,61.2,47.9,14.42,21.18,16.8,508.46,0.0,3.62,13.21,87.01,16.95,24.85,17.23,596.5,1.049134466e-7,,,,,,,,,,
2020,Drug,142,METHAZOLAMIDE,Cardiovascular Agents,MEDICARE,34,61599.51,1811.75,433.79,11.57,4.57,142,-0.04,833,308,309,383,512,1018,800,30.0,37.4,25.0,60.0,94.8,84.4,353.51,389.38,303.05,55292.96,0.0,43.52,83.37,6181.02,355.39,433.79,308.32,61599.51,0.0000108342278412,,,,,0.725352112676056,0.274647887323943,0.514084507042253,0.105633802816901,0.140845070422535,0.239436619718309
2020,Drug,50,GLUCOSE-VITAMIN C,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,29,241.92,8.34,4.83,0.26,0.12,50,0.028,1160,1140,1119,1070,1075,1085,591,24.0,18.3,10.9,50.0,39.4,21.3,3.29,4.09,4.86,204.93,0.0,0.72,1.32,36.06,3.79,4.83,4.96,241.92,4.25493059e-8,,,,,0.58,0.42,,,,
2020,Drug,2426,AZELASTINE HCL (OPHTH),Topical Products,COMMERCIAL,1337,56732.91,42.43,23.38,0.63,2.63,2426,-0.184,790,1018,963,1001,587,433,1099,30.0,36.6,21.5,6.0,8.8,8.2,2.33,8.8,17.33,21362.67,12.0,14.57,13.59,35357.83,18.12,23.38,21.6,56732.91,9.978281857e-6,0.102225886232481,0.306265457543281,0.509480626545754,0.082028029678483,0.663643858202802,0.336356141797197,0.830585325638911,0.103874690849134,0.0255564715581203,0.0399835119538334
2020,Drug,2281,IXEKIZUMAB,Topical Products,COMMERCIAL,309,15089293.74,48832.66,6615.2,228.44,5715.64,2281,0.011,29,43,63,67,10,448,615,28.0,28.9,7.2,1.0,1.1,0.7,5690.46,6062.55,2873.58,13828692.2,30.0,513.03,1505.19,1170230.75,5763.74,6615.2,2737.28,15089293.74,0.0026539309540347,0.0100832967996492,0.355545813239807,0.589215256466462,0.0451556334940815,0.40245506356861,0.597544936431389,0.70670758439281,0.116615519508987,0.0885576501534414,0.088119245944761
2020,Drug,1609,PRASUGREL HCL,Hematological Agents,COMMERCIAL,451,138635.26,307.39,86.16,1.31,1.3,1609,-0.444,614,561,632,811,707,500,1219,90.0,65.4,29.4,90.0,66.0,30.5,30.8,64.29,101.14,103447.9,12.0,21.65,33.57,34836.53,47.64,86.16,103.75,138635.26,0.0000243834081418,0.0,0.0733374766935985,0.807955251709136,0.118707271597265,0.183965195773772,0.816034804226227,0.678060907395898,0.15102548166563,0.0621504039776258,0.108763206960845
2020,Drug,708,NEOMYCIN SULFATE,Anti-Infective Agents,COMMERCIAL,676,6810.08,10.07,9.61,2.88,0.97,708,0.101,1078,1214,1149,637,749,633,273,1.0,3.3,5.0,6.0,9.8,12.4,0.0,3.66,9.18,2591.84,4.98,5.95,7.73,4216.35,6.43,9.61,11.19,6810.08,1.1977685916e-6,,,,,0.562146892655367,0.437853107344632,0.68502824858757,0.11864406779661,0.0748587570621468,0.121468926553672
2020,Drug,1961,ABACAVIR-DOLUTEGRAVIR-LAMIVUDINE,Anti-Infective Agents,COMMERCIAL,283,8089949.5,28586.39,4125.42,101.69,98.96,1961,0.106,54,75,92,118,149,469,264,30.0,40.5,22.8,30.0,41.6,24.6,2975.69,3853.48,2396.51,7556682.51,50.0,266.25,725.75,522122.33,3051.71,4125.42,2359.54,8089949.5,0.0014228742421332,0.0392656807751147,0.426823049464558,0.505864354920958,0.0280469148393676,0.204487506374298,0.795512493625701,,,,
2020,Drug,14735,METRONIDAZOLE (TOPICAL),Topical Products,MEDICARE,7871,1502986.68,190.95,102.0,3.47,2.04,14735,-0.072,269,716,587,594,621,237,903,30.0,29.3,15.0,45.0,49.9,15.8,61.36,65.99,57.17,972386.98,15.0,35.86,47.77,528433.17,99.02,102.0,55.21,1502986.68,0.0002643478841544,0.0,0.0342042755344418,0.100441126569392,0.865354597896165,0.661621988462843,0.338378011537156,0.638208347472005,0.0840176450627757,0.130912792670512,0.146861214794706
2020,Drug,68,ESTRADIOL-LEVONORGESTREL,Endocrine and Metabolic Drugs,MEDICARE,21,33088.45,1575.64,486.59,7.54,55.89,68,0.241,932,328,293,450,200,1140,70,84.0,64.5,26.6,12.0,8.7,4.0,312.35,323.42,206.21,21992.78,117.76,162.24,153.02,11032.36,626.04,486.59,223.22,33088.45,5.8196535364e-6,0.0,0.0,0.352941176470588,0.647058823529411,1.0,0.0,,,,
2020,Drug,245,PROPYLTHIOURACIL,Endocrine and Metabolic Drugs,COMMERCIAL,82,21282.54,259.54,86.86,1.64,0.61,245,-0.075,936,588,628,760,847,855,931,30.0,52.7,30.2,90.0,140.3,112.9,31.54,56.21,74.84,13773.31,20.0,30.64,32.0,7509.23,53.99,86.86,80.12,21282.54,3.7432097657e-6,0.0,0.53469387755102,0.4,0.0653061224489795,0.873469387755102,0.126530612244897,0.714285714285714,0.126530612244897,0.0612244897959183,0.0979591836734693
2020,Drug,1124,LEUCOVORIN CALCIUM,Antineoplastic Agents,COMMERCIAL,289,176195.07,609.67,156.75,3.13,4.44,1124,-0.065,562,441,505,622,514,568,905,30.0,49.9,30.9,12.0,35.2,91.1,3.31,147.6,669.92,165907.74,4.62,9.15,18.03,10286.78,13.2,156.75,669.33,176195.07,0.0000309894921709,0.0756227758007117,0.185053380782918,0.607651245551601,0.131672597864768,0.727758007117437,0.272241992882562,0.652135231316725,0.176156583629893,0.0542704626334519,0.117437722419928
2020,Drug,45,NEPAFENAC,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,15,14116.4,941.09,313.69,14.11,129.5,45,0.107,906,307,291,299,93,1096,340,23.0,22.2,9.0,2.0,2.4,0.6,286.86,303.07,109.56,13638.19,3.0,3.23,6.06,145.55,288.59,313.69,102.55,14116.4,2.4828167285e-6,,,,,0.622222222222222,0.377777777777777,,,,
2020,Drug,1106,ACAMPROSATE CALCIUM,Misc Psychotherapeutic/Neurolog,COMMERCIAL,394,181553.7,460.79,164.15,4.83,0.89,1106,-0.076,551,485,494,531,768,575,935,30.0,33.9,18.3,180.0,183.4,105.2,127.88,140.31,108.36,155187.57,10.0,23.81,43.93,26339.04,144.31,164.15,107.59,181553.7,0.0000319319772384,,,,,0.404159132007233,0.595840867992766,0.745931283905967,0.115732368896925,0.0741410488245931,0.0641952983725135
2020,Drug,84,SUCROFERRIC OXYHYDROXIDE,Gastrointestinal Products,MINNESOTA HEALTH CARE PROGRAMS,18,212635.75,11813.09,2531.37,72.32,14.58,84,0.263,454,94,91,117,272,1017,116,30.0,35.0,16.7,180.0,173.5,95.7,2511.0,2521.0,1475.29,211764.76,0.0,4.53,8.74,380.96,2511.0,2531.37,1497.87,212635.75,0.0000373987416895,,,,,0.5,0.5,0.726190476190476,0.0,0.0,0.273809523809523
2020,Drug,897,ZOLMITRIPTAN,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,231,207167.56,896.82,230.95,10.93,21.42,897,0.303,458,312,334,343,239,611,98,26.0,21.1,9.6,12.0,10.7,4.0,67.54,218.69,312.81,196169.62,1.0,1.49,4.84,1344.94,74.0,230.95,321.7,207167.56,0.0000364369870206,0.0490523968784838,0.540691192865105,0.397993311036789,0.0122630992196209,0.860646599777034,0.139353400222965,0.608695652173913,0.119286510590858,0.109253065774804,0.162764771460423
2020,Drug,575,IXEKIZUMAB,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,99,4111680.8,41532.12,7150.74,256.01,5710.66,575,-0.04,59,36,45,45,6,702,780,28.0,27.9,1.2,1.0,1.2,0.6,5744.25,7073.1,3248.16,4067035.67,3.0,7.01,9.87,4035.01,5765.46,7150.74,3231.3,4111680.8,0.0007231694959522,0.0,0.506086956521739,0.473043478260869,0.0208695652173913,0.481739130434782,0.518260869565217,0.655652173913043,0.04,0.102608695652173,0.201739130434782
2020,Drug,3585,GLATIRAMER ACETATE,Misc Psychotherapeutic/Neurolog,MEDICARE,367,19334513.39,52682.59,5393.16,181.31,317.34,3585,0.004,27,57,77,86,58,438,631,28.0,29.7,11.0,12.0,16.9,10.3,5580.14,5090.14,2430.53,18248154.64,121.87,300.19,518.77,1076197.73,5949.14,5393.16,2483.18,19334513.39,0.0034005874927663,0.0,0.0566248256624825,0.459414225941422,0.483960948396094,0.762900976290097,0.237099023709902,0.576569037656903,0.0811715481171548,0.126917712691771,0.21534170153417
2020,Drug,15087,METRONIDAZOLE (TOPICAL),Topical Products,COMMERCIAL,10001,1213500.76,121.33,80.43,2.79,1.61,15087,-0.039,208,774,647,648,671,170,833,30.0,28.7,12.8,45.0,49.7,18.2,43.93,51.91,55.76,783280.84,15.0,28.49,37.0,429848.81,68.25,80.43,54.08,1213500.76,0.0002134326022941,0.051898985881885,0.312984688804931,0.557433552064691,0.077682773248492,0.762974746470471,0.237025253529528,0.740969046198714,0.104129382912441,0.0784118777755683,0.0764896931132763
2020,Drug,623,BIMATOPROST,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,122,163135.53,1337.17,261.85,7.88,71.99,623,0.228,501,265,315,382,139,687,142,30.0,33.2,15.7,3.0,3.6,2.6,205.93,253.19,126.38,157738.2,0.39,4.06,7.71,2533.56,210.16,261.85,126.64,163135.53,0.0000286925577982,,,,,0.561797752808988,0.438202247191011,0.831460674157303,0.0321027287319422,0.0577849117174959,0.0786516853932584
2020,Drug,643,NEFAZODONE HCL,Central Nervous System Drugs,COMMERCIAL,155,128620.45,829.8,200.03,3.68,1.61,643,-0.08,631,386,467,587,670,654,943,30.0,54.2,30.8,90.0,123.5,98.3,93.78,154.76,180.84,99510.86,25.0,45.25,67.33,29101.23,129.78,200.03,184.47,128620.45,0.0000226219861219,0.0,0.116640746500777,0.699844479004665,0.183514774494556,0.581648522550544,0.418351477449455,0.699844479004665,0.0839813374805598,0.0824261275272161,0.133748055987558
2020,Drug,346,TAPENTADOL HCL,Analgesics and Anesthetics,MEDICARE,67,216852.18,3236.59,626.74,23.21,9.51,346,0.151,617,236,260,245,404,885,126,30.0,27.0,7.4,60.0,65.8,33.9,470.85,568.73,358.36,196782.71,3.9,57.98,146.24,20061.33,475.59,626.74,384.84,216852.18,0.000038140334655,0.0,0.106936416184971,0.601156069364161,0.291907514450867,0.748554913294797,0.251445086705202,0.638728323699421,0.109826589595375,0.0751445086705202,0.176300578034682
2020,Drug,492,IRON-VITAMIN C,Hematological Agents,MEDICARE,180,7858.07,43.65,15.97,0.27,0.22,492,-0.081,1097,1053,1046,1159,1063,802,932,60.0,57.6,28.1,60.0,72.0,54.4,0.0,2.99,5.13,1473.88,11.96,12.97,13.04,6384.19,12.98,15.97,10.88,7858.07,1.3820908765e-6,,,,,0.626016260162601,0.373983739837398,0.353658536585365,0.180894308943089,0.186991869918699,0.278455284552845
2020,Drug,4674,CEFUROXIME AXETIL,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,3716,122193.43,32.88,26.14,2.11,1.1,4674,-0.11,557,961,752,612,609,333,912,10.0,12.3,8.9,20.0,23.6,17.2,17.34,24.49,33.6,114502.9,0.0,1.15,2.6,5378.22,18.27,26.14,33.51,122193.43,0.0000214915907824,0.149336756525459,0.452931108258451,0.379332477535301,0.0183996576807873,0.668164313222079,0.33183568677792,0.669875909285408,0.0851519041506204,0.101412066752246,0.143560119811724
2020,Drug,214,DEUTETRABENAZINE,Misc Psychotherapeutic/Neurolog,MINNESOTA HEALTH CARE PROGRAMS,32,1206542.07,37704.43,5638.04,196.56,85.53,214,0.033,167,41,51,55,132,867,574,30.0,28.6,4.9,60.0,65.9,29.3,5631.17,5591.43,2733.38,1196566.9,0.0,0.31,0.95,66.6,5632.67,5638.04,2753.44,1206542.07,0.0002122086959199,0.0,0.425233644859813,0.518691588785046,0.0560747663551401,0.565420560747663,0.434579439252336,0.598130841121495,0.130841121495327,0.0841121495327102,0.186915887850467
2020,Drug,49,TRIFLURIDINE-TIPIRACIL,Antineoplastic Agents,MINNESOTA HEALTH CARE PROGRAMS,18,521675.61,28981.97,10646.44,397.31,203.77,49,-0.185,283,54,27,25,74,1088,996,28.0,26.7,4.4,60.0,52.2,22.3,10301.1,10604.25,4792.95,519608.52,3.0,7.92,10.11,388.31,10301.1,10646.44,4815.24,521675.61,0.0000917532041724,0.0,0.387755102040816,0.612244897959183,0.0,0.326530612244897,0.673469387755102,,,,
2020,Drug,211,VORICONAZOLE,Anti-Infective Agents,COMMERCIAL,73,117045.2,1603.35,554.71,17.96,7.85,211,0.028,649,299,284,288,430,888,541,30.0,30.8,12.7,60.0,70.6,38.4,358.03,490.25,547.42,103444.54,0.0,62.49,146.59,13187.16,393.6,554.71,571.53,117045.2,0.0000205861112291,,,,,0.355450236966824,0.644549763033175,0.691943127962085,0.0710900473933649,0.0900473933649289,0.14691943127962
2020,Drug,4209,ABACAVIR-DOLUTEGRAVIR-LAMIVUDINE,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,540,12133703.11,22469.82,2882.79,94.05,94.05,4209,0.08,23,63,84,98,120,352,421,30.0,30.6,7.2,30.0,30.6,7.2,2889.74,2382.06,1285.71,10026097.32,0.0,11.97,59.81,50411.29,2938.7,2882.79,859.48,12133703.11,0.0021340965869948,0.0294606794963174,0.450225706818721,0.476360180565454,0.0439534331195058,0.328819196958897,0.671180803041102,0.875029698265621,0.027559990496555,0.0736516987407935,0.0237586124970301
2020,Drug,1597,BISOPROLOL FUMARATE,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,248,48628.35,196.08,30.44,0.81,0.81,1597,0.298,727,531,709,845,667,514,100,30.0,37.4,20.1,30.0,37.5,28.4,19.37,26.69,30.06,42639.85,1.0,3.47,3.33,5557.06,21.4,30.44,30.38,48628.35,8.552837895e-6,0.0,0.126487163431433,0.5184721352536,0.355040701314965,0.601753287413901,0.398246712586098,0.701314965560425,0.0482154038822792,0.110832811521603,0.139636819035691
2020,Drug,156,NINTEDANIB ESYLATE,Respiratory Agents,COMMERCIAL,25,1670859.85,66834.39,10710.64,357.02,172.43,156,0.014,167,36,41,45,109,944,605,30.0,30.0,0.0,60.0,62.1,14.5,10598.54,10476.2,1230.08,1634288.48,0.0,200.33,655.09,31252.3,10599.03,10710.64,969.13,1670859.85,0.0002938737062301,,,,,0.429487179487179,0.57051282051282,,,,
